TransactionID,CustomerID,ProductID,Price,Qty,TotalAmount,StoreID,StoreName,Product Name
TR22346,236,P7,9400,6,56400,13,Buana,Coffee Candy
TR33357,377,P7,9400,5,47000,5,Bonafid,Coffee Candy
TR33826,46,P6,18000,4,72000,12,Prestasi Utama,Cashew
TR34567,184,P6,18000,4,72000,4,Gita Ginara,Cashew
TR36964,267,P2,3200,3,9600,14,Priangan,Ginger Candy 
TR45309,14,P1,8800,6,52800,2,Prima Kelapa Dua,Choco Bar
TR75562,120,P4,12000,4,48000,9,Lingga,Potato Chip
TR78827,442,P8,16000,1,16000,10,Harapan Baru,Oat
TR84736,47,P3,7500,3,22500,13,Buana,Crackers
TR86692,410,P9,10000,2,20000,7,Buana Indah,Yoghurt
TR86693,342,P3,7500,6,45000,2,Prima Kelapa Dua,Crackers
TR94912,24,P7,9400,2,18800,6,Lingga,Coffee Candy
TR11801,186,P1,8800,2,17600,4,Gita Ginara,Choco Bar
TR17109,182,P6,18000,3,54000,8,Sinar Harapan,Cashew
TR22204,250,P5,4200,5,21000,10,Harapan Baru,Thai Tea
TR24638,311,P4,12000,3,36000,5,Bonafid,Potato Chip
TR2914,199,P3,7500,6,45000,2,Prima Kelapa Dua,Crackers
TR29149,118,P6,18000,1,18000,5,Bonafid,Cashew
TR34347,189,P6,18000,4,72000,6,Lingga,Cashew
TR4131,432,P5,4200,2,8400,13,Buana,Thai Tea
TR41318,204,P9,10000,6,60000,5,Bonafid,Yoghurt
TR41889,189,P2,3200,6,19200,6,Lingga,Ginger Candy 
TR54156,226,P9,10000,3,30000,11,Sinar Harapan,Yoghurt
TR89889,397,P3,7500,4,30000,12,Prestasi Utama,Crackers
TR13466,10,P10,15000,5,75000,2,Prima Kelapa Dua,Cheese Stick
TR13708,39,P10,15000,2,30000,12,Prestasi Utama,Cheese Stick
TR16030,138,P3,7500,3,22500,7,Buana Indah,Crackers
TR32530,304,P6,18000,1,18000,4,Gita Ginara,Cashew
TR38619,336,P10,15000,2,30000,9,Lingga,Cheese Stick
TR55364,319,P9,10000,4,40000,4,Gita Ginara,Yoghurt
TR5922,241,P2,3200,6,19200,11,Sinar Harapan,Ginger Candy 
TR7344,79,P9,10000,3,30000,8,Sinar Harapan,Yoghurt
TR88564,326,P10,15000,5,75000,2,Prima Kelapa Dua,Cheese Stick
TR88894,424,P2,3200,7,22400,8,Sinar Harapan,Ginger Candy 
TR89192,359,P5,4200,3,12600,13,Buana,Thai Tea
TR8933,316,P5,4200,3,12600,5,Bonafid,Thai Tea
TR91011,350,P9,10000,2,20000,5,Bonafid,Yoghurt
TR97409,241,P1,8800,2,17600,4,Gita Ginara,Choco Bar
TR23189,16,P7,9400,5,47000,5,Bonafid,Coffee Candy
TR25238,276,P3,7500,2,15000,1,Prima Tendean,Crackers
TR65271,390,P4,12000,1,12000,6,Lingga,Potato Chip
TR67850,81,P3,7500,1,7500,9,Lingga,Crackers
TR68293,363,P5,4200,3,12600,7,Buana Indah,Thai Tea
TR7042,43,P7,9400,5,47000,5,Bonafid,Coffee Candy
TR72447,182,P5,4200,3,12600,10,Harapan Baru,Thai Tea
TR78157,81,P1,8800,8,70400,1,Prima Tendean,Choco Bar
TR81248,305,P10,15000,4,60000,9,Lingga,Cheese Stick
TR85871,144,P7,9400,6,56400,1,Prima Tendean,Coffee Candy
TR99305,28,P6,18000,2,36000,5,Bonafid,Cashew
TR27424,390,P7,9400,2,18800,12,Prestasi Utama,Coffee Candy
TR36462,358,P4,12000,2,24000,12,Prestasi Utama,Potato Chip
TR45940,160,P3,7500,1,7500,13,Buana,Crackers
TR50070,163,P3,7500,6,45000,7,Buana Indah,Crackers
TR51571,219,P5,4200,5,21000,12,Prestasi Utama,Thai Tea
TR5344,303,P3,7500,6,45000,9,Lingga,Crackers
TR62493,427,P10,15000,4,60000,6,Lingga,Cheese Stick
TR65515,404,P2,3200,4,12800,2,Prima Kelapa Dua,Ginger Candy 
TR68700,13,P5,4200,3,12600,14,Priangan,Thai Tea
TR71562,413,P8,16000,3,48000,4,Gita Ginara,Oat
TR72258,193,P9,10000,7,70000,9,Lingga,Yoghurt
TR14512,322,P2,3200,3,9600,7,Buana Indah,Ginger Candy 
TR2849,12,P7,9400,3,28200,10,Harapan Baru,Coffee Candy
TR39239,429,P10,15000,4,60000,7,Buana Indah,Cheese Stick
TR48169,84,P7,9400,4,37600,3,Prima Kota,Coffee Candy
TR52762,31,P7,9400,2,18800,4,Gita Ginara,Coffee Candy
TR55266,120,P1,8800,4,35200,1,Prima Tendean,Choco Bar
TR55501,64,P10,15000,2,30000,1,Prima Tendean,Cheese Stick
TR60092,411,P8,16000,3,48000,3,Prima Kota,Oat
TR60922,297,P2,3200,6,19200,12,Prestasi Utama,Ginger Candy 
TR71773,363,P10,15000,2,30000,2,Prima Kelapa Dua,Cheese Stick
TR78733,186,P4,12000,2,24000,7,Buana Indah,Potato Chip
TR16168,125,P6,18000,3,54000,5,Bonafid,Cashew
TR223,193,P10,15000,5,75000,6,Lingga,Cheese Stick
TR27000,326,P9,10000,3,30000,14,Priangan,Yoghurt
TR3913,7,P4,12000,3,36000,13,Buana,Potato Chip
TR45043,254,P1,8800,2,17600,2,Prima Kelapa Dua,Choco Bar
TR53993,374,P3,7500,2,15000,11,Sinar Harapan,Crackers
TR68958,352,P10,15000,1,15000,5,Bonafid,Cheese Stick
TR74606,102,P5,4200,4,16800,3,Prima Kota,Thai Tea
TR74847,286,P8,16000,1,16000,3,Prima Kota,Oat
TR74947,423,P4,12000,2,24000,11,Sinar Harapan,Potato Chip
TR85314,211,P5,4200,4,16800,14,Priangan,Thai Tea
TR95763,427,P5,4200,5,21000,7,Buana Indah,Thai Tea
TR96762,110,P2,3200,4,12800,4,Gita Ginara,Ginger Candy 
TR11320,12,P9,10000,3,30000,5,Bonafid,Yoghurt
TR13493,332,P2,3200,7,22400,5,Bonafid,Ginger Candy 
TR15284,431,P8,16000,1,16000,12,Prestasi Utama,Oat
TR15847,253,P1,8800,6,52800,4,Gita Ginara,Choco Bar
TR26926,428,P5,4200,5,21000,12,Prestasi Utama,Thai Tea
TR30524,87,P2,3200,7,22400,5,Bonafid,Ginger Candy 
TR30710,271,P7,9400,6,56400,13,Buana,Coffee Candy
TR35443,312,P4,12000,3,36000,3,Prima Kota,Potato Chip
TR39557,131,P6,18000,4,72000,1,Prima Tendean,Cashew
TR43497,140,P7,9400,3,28200,1,Prima Tendean,Coffee Candy
TR45641,359,P7,9400,6,56400,13,Buana,Coffee Candy
TR45683,74,P4,12000,4,48000,11,Sinar Harapan,Potato Chip
TR55183,296,P2,3200,6,19200,8,Sinar Harapan,Ginger Candy 
TR64203,326,P4,12000,2,24000,6,Lingga,Potato Chip
TR66037,401,P5,4200,3,12600,10,Harapan Baru,Thai Tea
TR69704,322,P4,12000,4,48000,9,Lingga,Potato Chip
TR75017,322,P5,4200,3,12600,7,Buana Indah,Thai Tea
TR9732,306,P9,10000,3,30000,4,Gita Ginara,Yoghurt
TR13714,125,P6,18000,1,18000,10,Harapan Baru,Cashew
TR20041,169,P8,16000,2,32000,1,Prima Tendean,Oat
TR22982,145,P1,8800,6,52800,6,Lingga,Choco Bar
TR24426,26,P5,4200,5,21000,9,Lingga,Thai Tea
TR32403,307,P7,9400,4,37600,9,Lingga,Coffee Candy
TR32902,165,P2,3200,7,22400,1,Prima Tendean,Ginger Candy 
TR41120,381,P3,7500,4,30000,11,Sinar Harapan,Crackers
TR52428,146,P5,4200,4,16800,1,Prima Tendean,Thai Tea
TR7796,357,P7,9400,4,37600,14,Priangan,Coffee Candy
TR84302,37,P8,16000,3,48000,11,Sinar Harapan,Oat
TR89650,86,P8,16000,3,48000,1,Prima Tendean,Oat
TR91337,48,P9,10000,6,60000,9,Lingga,Yoghurt
TR97804,142,P10,15000,2,30000,1,Prima Tendean,Cheese Stick
TR1376,331,P9,10000,6,60000,13,Buana,Yoghurt
TR37937,45,P3,7500,1,7500,4,Gita Ginara,Crackers
TR40284,127,P3,7500,4,30000,13,Buana,Crackers
TR42263,89,P3,7500,2,15000,3,Prima Kota,Crackers
TR48311,315,P4,12000,4,48000,6,Lingga,Potato Chip
TR70238,23,P4,12000,2,24000,13,Buana,Potato Chip
TR77885,82,P10,15000,5,75000,12,Prestasi Utama,Cheese Stick
TR78994,303,P5,4200,2,8400,10,Harapan Baru,Thai Tea
TR83724,88,P5,4200,4,16800,2,Prima Kelapa Dua,Thai Tea
TR86827,327,P7,9400,5,47000,10,Harapan Baru,Coffee Candy
TR92760,295,P5,4200,5,21000,5,Bonafid,Thai Tea
TR24634,124,P3,7500,2,15000,6,Lingga,Crackers
TR30813,228,P3,7500,5,37500,10,Harapan Baru,Crackers
TR34217,73,P6,18000,4,72000,10,Harapan Baru,Cashew
TR38830,74,P10,15000,3,45000,4,Gita Ginara,Cheese Stick
TR48476,105,P10,15000,2,30000,3,Prima Kota,Cheese Stick
TR59273,399,P9,10000,3,30000,13,Buana,Yoghurt
TR89142,267,P1,8800,5,44000,11,Sinar Harapan,Choco Bar
TR93002,324,P5,4200,4,16800,1,Prima Tendean,Thai Tea
TR17958,384,P10,15000,5,75000,6,Lingga,Cheese Stick
TR223,154,P9,10000,3,30000,6,Lingga,Yoghurt
TR27254,353,P9,10000,7,70000,3,Prima Kota,Yoghurt
TR35193,249,P9,10000,5,50000,9,Lingga,Yoghurt
TR4070,423,P1,8800,8,70400,9,Lingga,Choco Bar
TR60400,46,P5,4200,4,16800,13,Buana,Thai Tea
TR62440,430,P3,7500,6,45000,12,Prestasi Utama,Crackers
TR7883,43,P3,7500,6,45000,1,Prima Tendean,Crackers
TR84845,167,P9,10000,4,40000,10,Harapan Baru,Yoghurt
TR85806,76,P8,16000,3,48000,12,Prestasi Utama,Oat
TR95986,425,P10,15000,3,45000,12,Prestasi Utama,Cheese Stick
TR96924,34,P7,9400,5,47000,12,Prestasi Utama,Coffee Candy
TR97114,119,P10,15000,1,15000,9,Lingga,Cheese Stick
TR11510,233,P10,15000,2,30000,13,Buana,Cheese Stick
TR25259,280,P4,12000,1,12000,10,Harapan Baru,Potato Chip
TR32800,354,P6,18000,1,18000,13,Buana,Cashew
TR34544,389,P5,4200,5,21000,7,Buana Indah,Thai Tea
TR36123,296,P5,4200,3,12600,9,Lingga,Thai Tea
TR5075,28,P2,3200,6,19200,10,Harapan Baru,Ginger Candy 
TR65917,120,P7,9400,6,56400,8,Sinar Harapan,Coffee Candy
TR78331,408,P1,8800,8,70400,6,Lingga,Choco Bar
TR83136,268,P8,16000,1,16000,7,Buana Indah,Oat
TR83303,101,P2,3200,3,9600,2,Prima Kelapa Dua,Ginger Candy 
TR89342,436,P9,10000,7,70000,13,Buana,Yoghurt
TR94512,404,P2,3200,3,9600,12,Prestasi Utama,Ginger Candy 
TR21074,132,P1,8800,5,44000,13,Buana,Choco Bar
TR26247,248,P4,12000,3,36000,6,Lingga,Potato Chip
TR4050,225,P6,18000,1,18000,7,Buana Indah,Cashew
TR64090,352,P3,7500,2,15000,11,Sinar Harapan,Crackers
TR91977,439,P5,4200,5,21000,11,Sinar Harapan,Thai Tea
TR94076,433,P10,15000,4,60000,5,Bonafid,Cheese Stick
TR94382,13,P5,4200,3,12600,3,Prima Kota,Thai Tea
TR96225,419,P3,7500,3,22500,7,Buana Indah,Crackers
TR10854,49,P8,16000,1,16000,2,Prima Kelapa Dua,Oat
TR24761,269,P3,7500,6,45000,7,Buana Indah,Crackers
TR27960,200,P5,4200,2,8400,2,Prima Kelapa Dua,Thai Tea
TR29707,201,P1,8800,4,35200,2,Prima Kelapa Dua,Choco Bar
TR30162,284,P6,18000,3,54000,6,Lingga,Cashew
TR30585,300,P5,4200,3,12600,8,Sinar Harapan,Thai Tea
TR30706,204,P1,8800,4,35200,2,Prima Kelapa Dua,Choco Bar
TR3948,62,P3,7500,1,7500,2,Prima Kelapa Dua,Crackers
TR5623,48,P5,4200,4,16800,11,Sinar Harapan,Thai Tea
TR56450,194,P9,10000,3,30000,7,Buana Indah,Yoghurt
TR81438,224,P8,16000,3,48000,9,Lingga,Oat
TR92519,405,P5,4200,4,16800,4,Gita Ginara,Thai Tea
TR95780,7,P2,3200,7,22400,13,Buana,Ginger Candy 
TR98303,443,P3,7500,1,7500,5,Bonafid,Crackers
TR9944,249,P1,8800,9,79200,3,Prima Kota,Choco Bar
TR22734,228,P6,18000,4,72000,11,Sinar Harapan,Cashew
TR39369,437,P2,3200,4,12800,7,Buana Indah,Ginger Candy 
TR51352,440,P8,16000,2,32000,12,Prestasi Utama,Oat
TR56306,237,P3,7500,4,30000,13,Buana,Crackers
TR56568,136,P4,12000,2,24000,12,Prestasi Utama,Potato Chip
TR63844,301,P1,8800,2,17600,7,Buana Indah,Choco Bar
TR68783,321,P2,3200,7,22400,10,Harapan Baru,Ginger Candy 
TR69041,82,P9,10000,2,20000,11,Sinar Harapan,Yoghurt
TR77308,347,P5,4200,4,16800,11,Sinar Harapan,Thai Tea
TR77884,334,P2,3200,7,22400,13,Buana,Ginger Candy 
TR7993,347,P8,16000,1,16000,1,Prima Tendean,Oat
TR8256,29,P10,15000,4,60000,4,Gita Ginara,Cheese Stick
TR90873,412,P2,3200,6,19200,12,Prestasi Utama,Ginger Candy 
TR14608,426,P6,18000,1,18000,2,Prima Kelapa Dua,Cashew
TR36274,260,P10,15000,4,60000,2,Prima Kelapa Dua,Cheese Stick
TR38554,6,P1,8800,5,44000,7,Buana Indah,Choco Bar
TR42571,225,P8,16000,1,16000,13,Buana,Oat
TR49669,87,P5,4200,3,12600,6,Lingga,Thai Tea
TR52968,446,P7,9400,6,56400,1,Prima Tendean,Coffee Candy
TR53529,363,P5,4200,3,12600,3,Prima Kota,Thai Tea
TR6401,297,P9,10000,1,10000,7,Buana Indah,Yoghurt
TR78083,98,P10,15000,5,75000,1,Prima Tendean,Cheese Stick
TR78949,248,P9,10000,1,10000,7,Buana Indah,Yoghurt
TR79594,43,P7,9400,6,56400,2,Prima Kelapa Dua,Coffee Candy
TR80303,229,P5,4200,3,12600,11,Sinar Harapan,Thai Tea
TR81147,287,P8,16000,3,48000,8,Sinar Harapan,Oat
TR83776,374,P5,4200,4,16800,6,Lingga,Thai Tea
TR9458,331,P7,9400,2,18800,12,Prestasi Utama,Coffee Candy
TR16546,127,P4,12000,2,24000,2,Prima Kelapa Dua,Potato Chip
TR16758,166,P9,10000,7,70000,13,Buana,Yoghurt
TR2727,206,P8,16000,3,48000,10,Harapan Baru,Oat
TR28093,391,P1,8800,10,88000,9,Lingga,Choco Bar
TR31909,365,P4,12000,1,12000,1,Prima Tendean,Potato Chip
TR4358,266,P3,7500,2,15000,8,Sinar Harapan,Crackers
TR48614,399,P9,10000,4,40000,13,Buana,Yoghurt
TR523,18,P8,16000,2,32000,2,Prima Kelapa Dua,Oat
TR54161,11,P10,15000,4,60000,6,Lingga,Cheese Stick
TR80135,97,P7,9400,4,37600,8,Sinar Harapan,Coffee Candy
TR84914,386,P1,8800,7,61600,4,Gita Ginara,Choco Bar
TR86142,417,P5,4200,3,12600,5,Bonafid,Thai Tea
TR88227,215,P5,4200,3,12600,12,Prestasi Utama,Thai Tea
TR11002,147,P9,10000,6,60000,11,Sinar Harapan,Yoghurt
TR3136,395,P3,7500,1,7500,3,Prima Kota,Crackers
TR34179,49,P1,8800,2,17600,2,Prima Kelapa Dua,Choco Bar
TR41623,19,P8,16000,1,16000,5,Bonafid,Oat
TR42197,181,P5,4200,4,16800,12,Prestasi Utama,Thai Tea
TR43306,7,P10,15000,5,75000,9,Lingga,Cheese Stick
TR80629,44,P2,3200,6,19200,1,Prima Tendean,Ginger Candy 
TR92184,149,P6,18000,4,72000,1,Prima Tendean,Cashew
TR93271,47,P3,7500,1,7500,13,Buana,Crackers
TR94169,310,P10,15000,2,30000,8,Sinar Harapan,Cheese Stick
TR99335,247,P2,3200,5,16000,12,Prestasi Utama,Ginger Candy 
TR1044,123,P7,9400,5,47000,2,Prima Kelapa Dua,Coffee Candy
TR13230,32,P7,9400,4,37600,7,Buana Indah,Coffee Candy
TR33278,151,P1,8800,9,79200,12,Prestasi Utama,Choco Bar
TR6066,165,P9,10000,1,10000,6,Lingga,Yoghurt
TR62205,80,P9,10000,1,10000,6,Lingga,Yoghurt
TR67442,228,P8,16000,3,48000,11,Sinar Harapan,Oat
TR74211,298,P2,3200,6,19200,10,Harapan Baru,Ginger Candy 
TR83259,306,P7,9400,5,47000,11,Sinar Harapan,Coffee Candy
TR84383,64,P5,4200,3,12600,8,Sinar Harapan,Thai Tea
TR84714,231,P3,7500,1,7500,9,Lingga,Crackers
TR87375,133,P9,10000,4,40000,5,Bonafid,Yoghurt
TR9020,285,P10,15000,1,15000,13,Buana,Cheese Stick
TR96262,62,P3,7500,2,15000,13,Buana,Crackers
TR9659,72,P7,9400,6,56400,12,Prestasi Utama,Coffee Candy
TR16828,279,P9,10000,4,40000,8,Sinar Harapan,Yoghurt
TR2135,7,P7,9400,2,18800,8,Sinar Harapan,Coffee Candy
TR23007,165,P2,3200,4,12800,9,Lingga,Ginger Candy 
TR28064,187,P5,4200,4,16800,8,Sinar Harapan,Thai Tea
TR33855,261,P6,18000,2,36000,8,Sinar Harapan,Cashew
TR34173,363,P2,3200,6,19200,11,Sinar Harapan,Ginger Candy 
TR62908,204,P10,15000,5,75000,8,Sinar Harapan,Cheese Stick
TR69381,231,P2,3200,3,9600,13,Buana,Ginger Candy 
TR7494,164,P5,4200,3,12600,8,Sinar Harapan,Thai Tea
TR75229,116,P1,8800,8,70400,5,Bonafid,Choco Bar
TR75777,109,P5,4200,4,16800,10,Harapan Baru,Thai Tea
TR83630,424,P9,10000,7,70000,6,Lingga,Yoghurt
TR84152,150,P10,15000,5,75000,6,Lingga,Cheese Stick
TR84178,10,P3,7500,1,7500,13,Buana,Crackers
TR28966,157,P4,12000,1,12000,6,Lingga,Potato Chip
TR40363,96,P7,9400,2,18800,7,Buana Indah,Coffee Candy
TR42208,301,P10,15000,2,30000,14,Priangan,Cheese Stick
TR50042,365,P1,8800,2,17600,13,Buana,Choco Bar
TR52429,429,P3,7500,4,30000,2,Prima Kelapa Dua,Crackers
TR57541,62,P9,10000,6,60000,8,Sinar Harapan,Yoghurt
TR58087,76,P9,10000,4,40000,7,Buana Indah,Yoghurt
TR58498,162,P5,4200,5,21000,6,Lingga,Thai Tea
TR5946,247,P9,10000,3,30000,10,Harapan Baru,Yoghurt
TR73275,111,P2,3200,4,12800,6,Lingga,Ginger Candy 
TR78998,392,P7,9400,6,56400,5,Bonafid,Coffee Candy
TR85313,224,P1,8800,8,70400,8,Sinar Harapan,Choco Bar
TR9310,219,P6,18000,1,18000,5,Bonafid,Cashew
TR1685,345,P10,15000,4,60000,7,Buana Indah,Cheese Stick
TR2304,121,P5,4200,5,21000,3,Prima Kota,Thai Tea
TR31257,156,P8,16000,3,48000,4,Gita Ginara,Oat
TR32564,319,P7,9400,3,28200,6,Lingga,Coffee Candy
TR3773,38,P6,18000,4,72000,6,Lingga,Cashew
TR38392,147,P8,16000,2,32000,6,Lingga,Oat
TR42562,117,P5,4200,3,12600,7,Buana Indah,Thai Tea
TR5271,144,P10,15000,2,30000,12,Prestasi Utama,Cheese Stick
TR64799,280,P3,7500,6,45000,6,Lingga,Crackers
TR74513,137,P5,4200,5,21000,11,Sinar Harapan,Thai Tea
TR91525,203,P5,4200,2,8400,6,Lingga,Thai Tea
TR91926,253,P5,4200,2,8400,12,Prestasi Utama,Thai Tea
TR1338,106,P3,7500,5,37500,1,Prima Tendean,Crackers
TR14816,425,P5,4200,4,16800,4,Gita Ginara,Thai Tea
TR29518,45,P3,7500,1,7500,6,Lingga,Crackers
TR30611,130,P5,4200,3,12600,13,Buana,Thai Tea
TR49638,5,P4,12000,1,12000,9,Lingga,Potato Chip
TR49722,50,P7,9400,4,37600,2,Prima Kelapa Dua,Coffee Candy
TR52555,411,P10,15000,2,30000,6,Lingga,Cheese Stick
TR54351,197,P7,9400,2,18800,5,Bonafid,Coffee Candy
TR59105,247,P9,10000,6,60000,4,Gita Ginara,Yoghurt
TR6576,122,P7,9400,2,18800,4,Gita Ginara,Coffee Candy
TR71804,218,P1,8800,8,70400,3,Prima Kota,Choco Bar
TR72678,219,P1,8800,8,70400,11,Sinar Harapan,Choco Bar
TR73576,95,P10,15000,4,60000,3,Prima Kota,Cheese Stick
TR75353,431,P5,4200,5,21000,7,Buana Indah,Thai Tea
TR75672,325,P2,3200,4,12800,6,Lingga,Ginger Candy 
TR80506,311,P5,4200,3,12600,5,Bonafid,Thai Tea
TR90869,157,P5,4200,5,21000,9,Lingga,Thai Tea
TR9366,250,P5,4200,4,16800,2,Prima Kelapa Dua,Thai Tea
TR94090,427,P10,15000,5,75000,13,Buana,Cheese Stick
TR95623,364,P9,10000,6,60000,4,Gita Ginara,Yoghurt
TR10972,400,P2,3200,6,19200,6,Lingga,Ginger Candy 
TR11542,374,P10,15000,4,60000,4,Gita Ginara,Cheese Stick
TR12976,240,P3,7500,4,30000,8,Sinar Harapan,Crackers
TR20106,299,P10,15000,5,75000,2,Prima Kelapa Dua,Cheese Stick
TR36366,331,P6,18000,2,36000,8,Sinar Harapan,Cashew
TR48950,91,P7,9400,4,37600,13,Buana,Coffee Candy
TR51740,261,P2,3200,7,22400,3,Prima Kota,Ginger Candy 
TR54623,131,P4,12000,3,36000,13,Buana,Potato Chip
TR56847,303,P10,15000,3,45000,5,Bonafid,Cheese Stick
TR61579,246,P5,4200,2,8400,2,Prima Kelapa Dua,Thai Tea
TR61819,21,P2,3200,7,22400,12,Prestasi Utama,Ginger Candy 
TR65912,426,P1,8800,3,26400,8,Sinar Harapan,Choco Bar
TR69581,148,P5,4200,2,8400,9,Lingga,Thai Tea
TR78116,123,P3,7500,3,22500,3,Prima Kota,Crackers
TR36850,196,P3,7500,2,15000,1,Prima Tendean,Crackers
TR37212,73,P5,4200,4,16800,13,Buana,Thai Tea
TR45231,234,P7,9400,2,18800,8,Sinar Harapan,Coffee Candy
TR668,299,P4,12000,2,24000,6,Lingga,Potato Chip
TR83420,394,P8,16000,1,16000,9,Lingga,Oat
TR88321,210,P9,10000,7,70000,13,Buana,Yoghurt
TR98388,276,P8,16000,3,48000,10,Harapan Baru,Oat
TR13665,401,P2,3200,7,22400,11,Sinar Harapan,Ginger Candy 
TR1691,209,P9,10000,7,70000,3,Prima Kota,Yoghurt
TR23081,199,P7,9400,3,28200,6,Lingga,Coffee Candy
TR29792,282,P10,15000,1,15000,4,Gita Ginara,Cheese Stick
TR30598,183,P2,3200,5,16000,13,Buana,Ginger Candy 
TR33393,150,P6,18000,1,18000,8,Sinar Harapan,Cashew
TR33979,64,P10,15000,1,15000,5,Bonafid,Cheese Stick
TR40009,417,P1,8800,4,35200,7,Buana Indah,Choco Bar
TR4708,387,P3,7500,4,30000,11,Sinar Harapan,Crackers
TR4847,163,P9,10000,1,10000,14,Priangan,Yoghurt
TR51192,164,P7,9400,3,28200,9,Lingga,Coffee Candy
TR61800,59,P2,3200,4,12800,13,Buana,Ginger Candy 
TR70439,302,P9,10000,1,10000,2,Prima Kelapa Dua,Yoghurt
TR72254,383,P5,4200,3,12600,1,Prima Tendean,Thai Tea
TR73071,134,P4,12000,4,48000,12,Prestasi Utama,Potato Chip
TR79845,165,P5,4200,4,16800,13,Buana,Thai Tea
TR87163,177,P2,3200,6,19200,8,Sinar Harapan,Ginger Candy 
TR9022,280,P8,16000,3,48000,2,Prima Kelapa Dua,Oat
TR98209,118,P5,4200,5,21000,4,Gita Ginara,Thai Tea
TR15090,49,P9,10000,4,40000,6,Lingga,Yoghurt
TR15275,336,P1,8800,4,35200,9,Lingga,Choco Bar
TR15829,19,P9,10000,5,50000,1,Prima Tendean,Yoghurt
TR16411,116,P9,10000,5,50000,4,Gita Ginara,Yoghurt
TR19017,282,P5,4200,2,8400,5,Bonafid,Thai Tea
TR19160,16,P8,16000,2,32000,5,Bonafid,Oat
TR22182,342,P3,7500,4,30000,6,Lingga,Crackers
TR269,213,P8,16000,2,32000,6,Lingga,Oat
TR45153,400,P5,4200,5,21000,13,Buana,Thai Tea
TR47505,113,P4,12000,1,12000,3,Prima Kota,Potato Chip
TR5564,290,P10,15000,1,15000,9,Lingga,Cheese Stick
TR65507,166,P1,8800,7,61600,10,Harapan Baru,Choco Bar
TR67560,382,P8,16000,1,16000,8,Sinar Harapan,Oat
TR72929,357,P10,15000,5,75000,6,Lingga,Cheese Stick
TR73763,150,P4,12000,1,12000,5,Bonafid,Potato Chip
TR82463,338,P9,10000,4,40000,1,Prima Tendean,Yoghurt
TR89294,23,P1,8800,3,26400,6,Lingga,Choco Bar
TR91209,270,P8,16000,1,16000,2,Prima Kelapa Dua,Oat
TR12711,241,P3,7500,3,22500,10,Harapan Baru,Crackers
TR31892,77,P1,8800,2,17600,12,Prestasi Utama,Choco Bar
TR47996,150,P3,7500,3,22500,12,Prestasi Utama,Crackers
TR48773,445,P1,8800,3,26400,4,Gita Ginara,Choco Bar
TR5054,280,P3,7500,4,30000,11,Sinar Harapan,Crackers
TR6391,165,P2,3200,6,19200,12,Prestasi Utama,Ginger Candy 
TR79674,70,P5,4200,4,16800,7,Buana Indah,Thai Tea
TR90342,342,P2,3200,3,9600,1,Prima Tendean,Ginger Candy 
TR95407,399,P5,4200,3,12600,7,Buana Indah,Thai Tea
TR36073,366,P7,9400,5,47000,13,Buana,Coffee Candy
TR5700,30,P9,10000,4,40000,10,Harapan Baru,Yoghurt
TR64849,366,P8,16000,2,32000,5,Bonafid,Oat
TR72156,110,P5,4200,3,12600,3,Prima Kota,Thai Tea
TR75679,277,P8,16000,1,16000,12,Prestasi Utama,Oat
TR82771,425,P5,4200,5,21000,5,Bonafid,Thai Tea
TR91371,357,P5,4200,5,21000,8,Sinar Harapan,Thai Tea
TR92300,356,P5,4200,2,8400,11,Sinar Harapan,Thai Tea
TR98177,92,P8,16000,2,32000,1,Prima Tendean,Oat
TR20664,270,P4,12000,2,24000,7,Buana Indah,Potato Chip
TR27543,344,P2,3200,5,16000,11,Sinar Harapan,Ginger Candy 
TR44292,1,P3,7500,4,30000,1,Prima Tendean,Crackers
TR47702,101,P9,10000,1,10000,7,Buana Indah,Yoghurt
TR50090,308,P10,15000,3,45000,1,Prima Tendean,Cheese Stick
TR52573,421,P7,9400,3,28200,12,Prestasi Utama,Coffee Candy
TR54037,31,P4,12000,2,24000,7,Buana Indah,Potato Chip
TR57804,253,P10,15000,4,60000,9,Lingga,Cheese Stick
TR6886,83,P1,8800,4,35200,6,Lingga,Choco Bar
TR69136,104,P4,12000,1,12000,6,Lingga,Potato Chip
TR7049,240,P10,15000,3,45000,10,Harapan Baru,Cheese Stick
TR71006,238,P8,16000,2,32000,11,Sinar Harapan,Oat
TR88458,204,P8,16000,2,32000,11,Sinar Harapan,Oat
TR90657,127,P10,15000,5,75000,10,Harapan Baru,Cheese Stick
TR16558,295,P2,3200,7,22400,4,Gita Ginara,Ginger Candy 
TR18969,200,P9,10000,4,40000,14,Priangan,Yoghurt
TR19042,250,P4,12000,1,12000,12,Prestasi Utama,Potato Chip
TR26690,155,P3,7500,6,45000,2,Prima Kelapa Dua,Crackers
TR42917,187,P6,18000,2,36000,5,Bonafid,Cashew
TR59177,99,P3,7500,2,15000,9,Lingga,Crackers
TR65670,224,P5,4200,4,16800,5,Bonafid,Thai Tea
TR70742,300,P2,3200,3,9600,8,Sinar Harapan,Ginger Candy 
TR7576,1,P7,9400,2,18800,2,Prima Kelapa Dua,Coffee Candy
TR77071,445,P2,3200,7,22400,9,Lingga,Ginger Candy 
TR88506,142,P1,8800,7,61600,9,Lingga,Choco Bar
TR90060,309,P3,7500,2,15000,12,Prestasi Utama,Crackers
